ToyId,ElfId,StartTime,Duration
1936,1,2014 2 24 18 27,3,4.0
1948,1,2014 2 24 18 30,3,4.0
1968,1,2014 2 24 18 33,3,4.0
1990,1,2014 2 24 18 36,3,4.0
2016,1,2014 2 24 18 39,3,4.0
2029,1,2014 2 24 18 42,3,4.0
2069,1,2014 2 24 18 45,3,4.0
2094,1,2014 2 24 18 48,3,4.0
2107,1,2014 2 24 18 51,3,4.0
716,1,2014 2 24 18 54,2,4.0
678,1,2014 2 24 18 56,1,4.0
867,1,2014 2 24 18 57,1,4.0
865,1,2014 2 24 18 58,1,4.0
1755,1,2014 2 24 18 59,1,4.0
2123,1,2014 2 25 9 0,3,4.0
2124,1,2014 2 25 9 3,3,4.0
2222,1,2014 2 25 9 6,3,4.0
2271,1,2014 2 25 9 9,3,4.0
2332,1,2014 2 25 9 12,3,4.0
2345,1,2014 2 25 9 15,3,4.0
2363,1,2014 2 25 9 18,3,4.0
2364,1,2014 2 25 9 21,3,4.0
2365,1,2014 2 25 9 24,3,4.0
2385,1,2014 2 25 9 27,3,4.0
2398,1,2014 2 25 9 30,3,4.0
2408,1,2014 2 25 9 33,3,4.0
2429,1,2014 2 25 9 36,3,4.0
2477,1,2014 2 25 9 39,3,4.0
2492,1,2014 2 25 9 42,3,4.0
2509,1,2014 2 25 9 45,3,4.0
2510,1,2014 2 25 9 48,3,4.0
2538,1,2014 2 25 9 51,3,4.0
2555,1,2014 2 25 9 54,3,4.0
2603,1,2014 2 25 9 57,3,4.0
2632,1,2014 2 25 10 0,3,4.0
2730,1,2014 2 25 10 3,3,4.0
2774,1,2014 2 25 10 6,3,4.0
2784,1,2014 2 25 10 9,3,4.0
2797,1,2014 2 25 10 12,3,4.0
2815,1,2014 2 25 10 15,3,4.0
2859,1,2014 2 25 10 18,3,4.0
2871,1,2014 2 25 10 21,3,4.0
2872,1,2014 2 25 10 24,3,4.0
2926,1,2014 2 25 10 27,3,4.0
2954,1,2014 2 25 10 30,3,4.0
2970,1,2014 2 25 10 33,3,4.0
2977,1,2014 2 25 10 36,3,4.0
2988,1,2014 2 25 10 39,3,4.0
3014,1,2014 2 25 10 42,3,4.0
3015,1,2014 2 25 10 45,3,4.0
3112,1,2014 2 25 10 48,3,4.0
3113,1,2014 2 25 10 51,3,4.0
3128,1,2014 2 25 10 54,3,4.0
3174,1,2014 2 25 10 57,3,4.0
3175,1,2014 2 25 11 0,3,4.0
3199,1,2014 2 25 11 3,3,4.0
3240,1,2014 2 25 11 6,3,4.0
3269,1,2014 2 25 11 9,3,4.0
3324,1,2014 2 25 11 12,3,4.0
3341,1,2014 2 25 11 15,3,4.0
3387,1,2014 2 25 11 18,3,4.0
3388,1,2014 2 25 11 21,3,4.0
3420,1,2014 2 25 11 24,3,4.0
3456,1,2014 2 25 11 27,3,4.0
3495,1,2014 2 25 11 30,3,4.0
3527,1,2014 2 25 11 33,3,4.0
3570,1,2014 2 25 11 36,3,4.0
3605,1,2014 2 25 11 39,3,4.0
3621,1,2014 2 25 11 42,3,4.0
3646,1,2014 2 25 11 45,3,4.0
3728,1,2014 2 25 11 48,3,4.0
3729,1,2014 2 25 11 51,3,4.0
3751,1,2014 2 25 11 54,3,4.0
3765,1,2014 2 25 11 57,3,4.0
3792,1,2014 2 25 12 0,3,4.0
3833,1,2014 2 25 12 3,3,4.0
3834,1,2014 2 25 12 6,3,4.0
3849,1,2014 2 25 12 9,3,4.0
3867,1,2014 2 25 12 12,3,4.0
3868,1,2014 2 25 12 15,3,4.0
3909,1,2014 2 25 12 18,3,4.0
3910,1,2014 2 25 12 21,3,4.0
3944,1,2014 2 25 12 24,3,4.0
3969,1,2014 2 25 12 27,3,4.0
3970,1,2014 2 25 12 30,3,4.0
3971,1,2014 2 25 12 33,3,4.0
4000,1,2014 2 25 12 36,3,4.0
4017,1,2014 2 25 12 39,3,4.0
4030,1,2014 2 25 12 42,3,4.0
4067,1,2014 2 25 12 45,3,4.0
4068,1,2014 2 25 12 48,3,4.0
4102,1,2014 2 25 12 51,3,4.0
4103,1,2014 2 25 12 54,3,4.0
4104,1,2014 2 25 12 57,3,4.0
4130,1,2014 2 25 13 0,3,4.0
4131,1,2014 2 25 13 3,3,4.0
4140,1,2014 2 25 13 6,3,4.0
4151,1,2014 2 25 13 9,3,4.0
4152,1,2014 2 25 13 12,3,4.0
4197,1,2014 2 25 13 15,3,4.0
4212,1,2014 2 25 13 18,3,4.0
4213,1,2014 2 25 13 21,3,4.0
4298,1,2014 2 25 13 24,3,4.0
4305,1,2014 2 25 13 27,3,4.0
4336,1,2014 2 25 13 30,3,4.0
4343,1,2014 2 25 13 33,3,4.0
4395,1,2014 2 25 13 36,3,4.0
4418,1,2014 2 25 13 39,3,4.0
4440,1,2014 2 25 13 42,3,4.0
4460,1,2014 2 25 13 45,3,4.0
4474,1,2014 2 25 13 48,3,4.0
4487,1,2014 2 25 13 51,3,4.0
4488,1,2014 2 25 13 54,3,4.0
4489,1,2014 2 25 13 57,3,4.0
4505,1,2014 2 25 14 0,3,4.0
4520,1,2014 2 25 14 3,3,4.0
4521,1,2014 2 25 14 6,3,4.0
4584,1,2014 2 25 14 9,3,4.0
4596,1,2014 2 25 14 12,3,4.0
4597,1,2014 2 25 14 15,3,4.0
4625,1,2014 2 25 14 18,3,4.0
4662,1,2014 2 25 14 21,3,4.0
4663,1,2014 2 25 14 24,3,4.0
4676,1,2014 2 25 14 27,3,4.0
4707,1,2014 2 25 14 30,3,4.0
4736,1,2014 2 25 14 33,3,4.0
4737,1,2014 2 25 14 36,3,4.0
4748,1,2014 2 25 14 39,3,4.0
4781,1,2014 2 25 14 42,3,4.0
4809,1,2014 2 25 14 45,3,4.0
4856,1,2014 2 25 14 48,3,4.0
4866,1,2014 2 25 14 51,3,4.0
4879,1,2014 2 25 14 54,3,4.0
4880,1,2014 2 25 14 57,3,4.0
4933,1,2014 2 25 15 0,3,4.0
4945,1,2014 2 25 15 3,3,4.0
4957,1,2014 2 25 15 6,3,4.0
4958,1,2014 2 25 15 9,3,4.0
4959,1,2014 2 25 15 12,3,4.0
4981,1,2014 2 25 15 15,3,4.0
4982,1,2014 2 25 15 18,3,4.0
5000,1,2014 2 25 15 21,3,4.0
303,1,2014 2 25 15 24,2,4.0
322,1,2014 2 25 15 26,2,4.0
344,1,2014 2 25 15 28,2,4.0
358,1,2014 2 25 15 30,2,4.0
461,1,2014 2 25 15 32,2,4.0
528,1,2014 2 25 15 34,2,4.0
551,1,2014 2 25 15 36,2,4.0
569,1,2014 2 25 15 38,2,4.0
578,1,2014 2 25 15 40,2,4.0
597,1,2014 2 25 15 42,2,4.0
609,1,2014 2 25 15 44,2,4.0
610,1,2014 2 25 15 46,2,4.0
642,1,2014 2 25 15 48,2,4.0
643,1,2014 2 25 15 50,2,4.0
668,1,2014 2 25 15 52,2,4.0
689,1,2014 2 25 15 54,2,4.0
690,1,2014 2 25 15 56,2,4.0
705,1,2014 2 25 15 58,2,4.0
727,1,2014 2 25 16 0,2,4.0
761,1,2014 2 25 16 2,2,4.0
762,1,2014 2 25 16 4,2,4.0
809,1,2014 2 25 16 6,2,4.0
819,1,2014 2 25 16 8,2,4.0
833,1,2014 2 25 16 10,2,4.0
846,1,2014 2 25 16 12,2,4.0
915,1,2014 2 25 16 14,2,4.0
936,1,2014 2 25 16 16,2,4.0
967,1,2014 2 25 16 18,2,4.0
1007,1,2014 2 25 16 20,2,4.0
1035,1,2014 2 25 16 22,2,4.0
1036,1,2014 2 25 16 24,2,4.0
1066,1,2014 2 25 16 26,2,4.0
1067,1,2014 2 25 16 28,2,4.0
1095,1,2014 2 25 16 30,2,4.0
1119,1,2014 2 25 16 32,2,4.0
1141,1,2014 2 25 16 34,2,4.0
1232,1,2014 2 25 16 36,2,4.0
1306,1,2014 2 25 16 38,2,4.0
1307,1,2014 2 25 16 40,2,4.0
1318,1,2014 2 25 16 42,2,4.0
1332,1,2014 2 25 16 44,2,4.0
1333,1,2014 2 25 16 46,2,4.0
1357,1,2014 2 25 16 48,2,4.0
1383,1,2014 2 25 16 50,2,4.0
1398,1,2014 2 25 16 52,2,4.0
1419,1,2014 2 25 16 54,2,4.0
1430,1,2014 2 25 16 56,2,4.0
1442,1,2014 2 25 16 58,2,4.0
1469,1,2014 2 25 17 0,2,4.0
1470,1,2014 2 25 17 2,2,4.0
1527,1,2014 2 25 17 4,2,4.0
1556,1,2014 2 25 17 6,2,4.0
1557,1,2014 2 25 17 8,2,4.0
1594,1,2014 2 25 17 10,2,4.0
1609,1,2014 2 25 17 12,2,4.0
1637,1,2014 2 25 17 14,2,4.0
1638,1,2014 2 25 17 16,2,4.0
1651,1,2014 2 25 17 18,2,4.0
1666,1,2014 2 25 17 20,2,4.0
1685,1,2014 2 25 17 22,2,4.0
1714,1,2014 2 25 17 24,2,4.0
1715,1,2014 2 25 17 26,2,4.0
1716,1,2014 2 25 17 28,2,4.0
1763,1,2014 2 25 17 30,2,4.0
1774,1,2014 2 25 17 32,2,4.0
1824,1,2014 2 25 17 34,2,4.0
1847,1,2014 2 25 17 36,2,4.0
1919,1,2014 2 25 17 38,2,4.0
1920,1,2014 2 25 17 40,2,4.0
1946,1,2014 2 25 17 42,2,4.0
1947,1,2014 2 25 17 44,2,4.0
2002,1,2014 2 25 17 46,2,4.0
2015,1,2014 2 25 17 48,2,4.0
2054,1,2014 2 25 17 50,2,4.0
2068,1,2014 2 25 17 52,2,4.0
2138,1,2014 2 25 17 54,2,4.0
2150,1,2014 2 25 17 56,2,4.0
2170,1,2014 2 25 17 58,2,4.0
2204,1,2014 2 25 18 0,2,4.0
2254,1,2014 2 25 18 2,2,4.0
2303,1,2014 2 25 18 4,2,4.0
2344,1,2014 2 25 18 6,2,4.0
2360,1,2014 2 25 18 8,2,4.0
2361,1,2014 2 25 18 10,2,4.0
2362,1,2014 2 25 18 12,2,4.0
2427,1,2014 2 25 18 14,2,4.0
2428,1,2014 2 25 18 16,2,4.0
2447,1,2014 2 25 18 18,2,4.0
2448,1,2014 2 25 18 20,2,4.0
2458,1,2014 2 25 18 22,2,4.0
2459,1,2014 2 25 18 24,2,4.0
2476,1,2014 2 25 18 26,2,4.0
2491,1,2014 2 25 18 28,2,4.0
2537,1,2014 2 25 18 30,2,4.0
2580,1,2014 2 25 18 32,2,4.0
2581,1,2014 2 25 18 34,2,4.0
2582,1,2014 2 25 18 36,2,4.0
2602,1,2014 2 25 18 38,2,4.0
2617,1,2014 2 25 18 40,2,4.0
2618,1,2014 2 25 18 42,2,4.0
2619,1,2014 2 25 18 44,2,4.0
2656,1,2014 2 25 18 46,2,4.0
2677,1,2014 2 25 18 48,2,4.0
2698,1,2014 2 25 18 50,2,4.0
2722,1,2014 2 25 18 52,2,4.0
759,1,2014 2 25 18 54,2,4.0
701,1,2014 2 25 18 56,1,4.0
895,1,2014 2 25 18 57,1,4.0
866,1,2014 2 25 18 58,1,4.0
1794,1,2014 2 25 18 59,1,4.0
2729,1,2014 2 26 9 0,2,4.0
2754,1,2014 2 26 9 2,2,4.0
2831,1,2014 2 26 9 4,2,4.0
2909,1,2014 2 26 9 6,2,4.0
2969,1,2014 2 26 9 8,2,4.0
2976,1,2014 2 26 9 10,2,4.0
2987,1,2014 2 26 9 12,2,4.0
3047,1,2014 2 26 9 14,2,4.0
3102,1,2014 2 26 9 16,2,4.0
3111,1,2014 2 26 9 18,2,4.0
3155,1,2014 2 26 9 20,2,4.0
3172,1,2014 2 26 9 22,2,4.0
3173,1,2014 2 26 9 24,2,4.0
3239,1,2014 2 26 9 26,2,4.0
3267,1,2014 2 26 9 28,2,4.0
3268,1,2014 2 26 9 30,2,4.0
3280,1,2014 2 26 9 32,2,4.0
3340,1,2014 2 26 9 34,2,4.0
3367,1,2014 2 26 9 36,2,4.0
3386,1,2014 2 26 9 38,2,4.0
3395,1,2014 2 26 9 40,2,4.0
3411,1,2014 2 26 9 42,2,4.0
3412,1,2014 2 26 9 44,2,4.0
3436,1,2014 2 26 9 46,2,4.0
3455,1,2014 2 26 9 48,2,4.0
3473,1,2014 2 26 9 50,2,4.0
3494,1,2014 2 26 9 52,2,4.0
3508,1,2014 2 26 9 54,2,4.0
3509,1,2014 2 26 9 56,2,4.0
3525,1,2014 2 26 9 58,2,4.0
3526,1,2014 2 26 10 0,2,4.0
3593,1,2014 2 26 10 2,2,4.0
3631,1,2014 2 26 10 4,2,4.0
3672,1,2014 2 26 10 6,2,4.0
3718,1,2014 2 26 10 8,2,4.0
3739,1,2014 2 26 10 10,2,4.0
3763,1,2014 2 26 10 12,2,4.0
3764,1,2014 2 26 10 14,2,4.0
3773,1,2014 2 26 10 16,2,4.0
3790,1,2014 2 26 10 18,2,4.0
3791,1,2014 2 26 10 20,2,4.0
3832,1,2014 2 26 10 22,2,4.0
3908,1,2014 2 26 10 24,2,4.0
3943,1,2014 2 26 10 26,2,4.0
3959,1,2014 2 26 10 28,2,4.0
3968,1,2014 2 26 10 30,2,4.0
3985,1,2014 2 26 10 32,2,4.0
4089,1,2014 2 26 10 34,2,4.0
4139,1,2014 2 26 10 36,2,4.0
4150,1,2014 2 26 10 38,2,4.0
4184,1,2014 2 26 10 40,2,4.0
4209,1,2014 2 26 10 42,2,4.0
4210,1,2014 2 26 10 44,2,4.0
4211,1,2014 2 26 10 46,2,4.0
4245,1,2014 2 26 10 48,2,4.0
4246,1,2014 2 26 10 50,2,4.0
4318,1,2014 2 26 10 52,2,4.0
4335,1,2014 2 26 10 54,2,4.0
4358,1,2014 2 26 10 56,2,4.0
4408,1,2014 2 26 10 58,2,4.0
4417,1,2014 2 26 11 0,2,4.0
4439,1,2014 2 26 11 2,2,4.0
4472,1,2014 2 26 11 4,2,4.0
4473,1,2014 2 26 11 6,2,4.0
4486,1,2014 2 26 11 8,2,4.0
4533,1,2014 2 26 11 10,2,4.0
4547,1,2014 2 26 11 12,2,4.0
4548,1,2014 2 26 11 14,2,4.0
4572,1,2014 2 26 11 16,2,4.0
4594,1,2014 2 26 11 18,2,4.0
4595,1,2014 2 26 11 20,2,4.0
4604,1,2014 2 26 11 22,2,4.0
4622,1,2014 2 26 11 24,2,4.0
4623,1,2014 2 26 11 26,2,4.0
4624,1,2014 2 26 11 28,2,4.0
4651,1,2014 2 26 11 30,2,4.0
4652,1,2014 2 26 11 32,2,4.0
4661,1,2014 2 26 11 34,2,4.0
4675,1,2014 2 26 11 36,2,4.0
4722,1,2014 2 26 11 38,2,4.0
4780,1,2014 2 26 11 40,2,4.0
4808,1,2014 2 26 11 42,2,4.0
4834,1,2014 2 26 11 44,2,4.0
4835,1,2014 2 26 11 46,2,4.0
4836,1,2014 2 26 11 48,2,4.0
4855,1,2014 2 26 11 50,2,4.0
4944,1,2014 2 26 11 52,2,4.0
4967,1,2014 2 26 11 54,2,4.0
4999,1,2014 2 26 11 56,2,4.0
241,1,2014 2 26 11 58,2,4.0
252,1,2014 2 26 12 0,2,4.0
253,1,2014 2 26 12 2,2,4.0
276,1,2014 2 26 12 4,2,4.0
285,1,2014 2 26 12 6,2,4.0
296,1,2014 2 26 12 8,2,4.0
297,1,2014 2 26 12 10,2,4.0
333,1,2014 2 26 12 12,2,4.0
334,1,2014 2 26 12 14,2,4.0
343,1,2014 2 26 12 16,2,4.0
357,1,2014 2 26 12 18,2,4.0
445,1,2014 2 26 12 20,2,4.0
490,1,2014 2 26 12 22,2,4.0
500,1,2014 2 26 12 24,2,4.0
527,1,2014 2 26 12 26,2,4.0
596,1,2014 2 26 12 28,2,4.0
666,1,2014 2 26 12 30,2,4.0
667,1,2014 2 26 12 32,2,4.0
704,1,2014 2 26 12 34,2,4.0
739,1,2014 2 26 12 36,2,4.0
760,1,2014 2 26 12 38,2,4.0
773,1,2014 2 26 12 40,2,4.0
808,1,2014 2 26 12 42,2,4.0
844,1,2014 2 26 12 44,2,4.0
845,1,2014 2 26 12 46,2,4.0
889,1,2014 2 26 12 48,2,4.0
914,1,2014 2 26 12 50,2,4.0
953,1,2014 2 26 12 52,2,4.0
990,1,2014 2 26 12 54,2,4.0
1033,1,2014 2 26 12 56,2,4.0
1034,1,2014 2 26 12 58,2,4.0
1056,1,2014 2 26 13 0,2,4.0
1077,1,2014 2 26 13 2,2,4.0
1106,1,2014 2 26 13 4,2,4.0
1107,1,2014 2 26 13 6,2,4.0
1140,1,2014 2 26 13 8,2,4.0
1157,1,2014 2 26 13 10,2,4.0
1198,1,2014 2 26 13 12,2,4.0
1199,1,2014 2 26 13 14,2,4.0
1219,1,2014 2 26 13 16,2,4.0
1220,1,2014 2 26 13 18,2,4.0
1330,1,2014 2 26 13 20,2,4.0
1331,1,2014 2 26 13 22,2,4.0
1347,1,2014 2 26 13 24,2,4.0
1356,1,2014 2 26 13 26,2,4.0
1418,1,2014 2 26 13 28,2,4.0
1429,1,2014 2 26 13 30,2,4.0
1441,1,2014 2 26 13 32,2,4.0
1468,1,2014 2 26 13 34,2,4.0
1525,1,2014 2 26 13 36,2,4.0
1526,1,2014 2 26 13 38,2,4.0
1592,1,2014 2 26 13 40,2,4.0
1593,1,2014 2 26 13 42,2,4.0
1608,1,2014 2 26 13 44,2,4.0
1618,1,2014 2 26 13 46,2,4.0
1649,1,2014 2 26 13 48,2,4.0
1650,1,2014 2 26 13 50,2,4.0
1684,1,2014 2 26 13 52,2,4.0
1731,1,2014 2 26 13 54,2,4.0
1762,1,2014 2 26 13 56,2,4.0
1797,1,2014 2 26 13 58,2,4.0
1798,1,2014 2 26 14 0,2,4.0
1835,1,2014 2 26 14 2,2,4.0
1836,1,2014 2 26 14 4,2,4.0
1893,1,2014 2 26 14 6,2,4.0
1894,1,2014 2 26 14 8,2,4.0
1911,1,2014 2 26 14 10,2,4.0
1967,1,2014 2 26 14 12,2,4.0
2028,1,2014 2 26 14 14,2,4.0
2041,1,2014 2 26 14 16,2,4.0
2082,1,2014 2 26 14 18,2,4.0
2093,1,2014 2 26 14 20,2,4.0
2105,1,2014 2 26 14 22,2,4.0
2106,1,2014 2 26 14 24,2,4.0
2149,1,2014 2 26 14 26,2,4.0
2187,1,2014 2 26 14 28,2,4.0
2221,1,2014 2 26 14 30,2,4.0
2252,1,2014 2 26 14 32,2,4.0
2253,1,2014 2 26 14 34,2,4.0
2270,1,2014 2 26 14 36,2,4.0
2302,1,2014 2 26 14 38,2,4.0
2315,1,2014 2 26 14 40,2,4.0
2406,1,2014 2 26 14 42,2,4.0
2407,1,2014 2 26 14 44,2,4.0
2434,1,2014 2 26 14 46,2,4.0
2435,1,2014 2 26 14 48,2,4.0
2507,1,2014 2 26 14 50,2,4.0
2508,1,2014 2 26 14 52,2,4.0
2536,1,2014 2 26 14 54,2,4.0
2554,1,2014 2 26 14 56,2,4.0
2600,1,2014 2 26 14 58,2,4.0
2601,1,2014 2 26 15 0,2,4.0
2616,1,2014 2 26 15 2,2,4.0
2631,1,2014 2 26 15 4,2,4.0
2686,1,2014 2 26 15 6,2,4.0
2687,1,2014 2 26 15 8,2,4.0
2697,1,2014 2 26 15 10,2,4.0
2720,1,2014 2 26 15 12,2,4.0
2721,1,2014 2 26 15 14,2,4.0
2783,1,2014 2 26 15 16,2,4.0
2796,1,2014 2 26 15 18,2,4.0
2814,1,2014 2 26 15 20,2,4.0
2843,1,2014 2 26 15 22,2,4.0
2844,1,2014 2 26 15 24,2,4.0
2899,1,2014 2 26 15 26,2,4.0
2925,1,2014 2 26 15 28,2,4.0
2942,1,2014 2 26 15 30,2,4.0
3013,1,2014 2 26 15 32,2,4.0
3034,1,2014 2 26 15 34,2,4.0
3046,1,2014 2 26 15 36,2,4.0
3078,1,2014 2 26 15 38,2,4.0
3101,1,2014 2 26 15 40,2,4.0
3127,1,2014 2 26 15 42,2,4.0
3154,1,2014 2 26 15 44,2,4.0
3171,1,2014 2 26 15 46,2,4.0
3189,1,2014 2 26 15 48,2,4.0
3222,1,2014 2 26 15 50,2,4.0
3253,1,2014 2 26 15 52,2,4.0
3254,1,2014 2 26 15 54,2,4.0
3266,1,2014 2 26 15 56,2,4.0
3299,1,2014 2 26 15 58,2,4.0
3323,1,2014 2 26 16 0,2,4.0
3339,1,2014 2 26 16 2,2,4.0
3384,1,2014 2 26 16 4,2,4.0
3385,1,2014 2 26 16 6,2,4.0
3393,1,2014 2 26 16 8,2,4.0
3394,1,2014 2 26 16 10,2,4.0
3410,1,2014 2 26 16 12,2,4.0
3435,1,2014 2 26 16 14,2,4.0
3453,1,2014 2 26 16 16,2,4.0
3454,1,2014 2 26 16 18,2,4.0
3471,1,2014 2 26 16 20,2,4.0
3472,1,2014 2 26 16 22,2,4.0
3493,1,2014 2 26 16 24,2,4.0
3507,1,2014 2 26 16 26,2,4.0
3553,1,2014 2 26 16 28,2,4.0
3569,1,2014 2 26 16 30,2,4.0
3592,1,2014 2 26 16 32,2,4.0
3604,1,2014 2 26 16 34,2,4.0
3645,1,2014 2 26 16 36,2,4.0
3661,1,2014 2 26 16 38,2,4.0
3686,1,2014 2 26 16 40,2,4.0
3703,1,2014 2 26 16 42,2,4.0
3716,1,2014 2 26 16 44,2,4.0
3717,1,2014 2 26 16 46,2,4.0
3727,1,2014 2 26 16 48,2,4.0
3738,1,2014 2 26 16 50,2,4.0
3750,1,2014 2 26 16 52,2,4.0
3762,1,2014 2 26 16 54,2,4.0
3771,1,2014 2 26 16 56,2,4.0
3772,1,2014 2 26 16 58,2,4.0
3789,1,2014 2 26 17 0,2,4.0
3847,1,2014 2 26 17 2,2,4.0
3848,1,2014 2 26 17 4,2,4.0
3866,1,2014 2 26 17 6,2,4.0
3894,1,2014 2 26 17 8,2,4.0
3983,1,2014 2 26 17 10,2,4.0
3984,1,2014 2 26 17 12,2,4.0
4016,1,2014 2 26 17 14,2,4.0
4029,1,2014 2 26 17 16,2,4.0
4051,1,2014 2 26 17 18,2,4.0
4052,1,2014 2 26 17 20,2,4.0
4208,1,2014 2 26 17 22,2,4.0
4226,1,2014 2 26 17 24,2,4.0
4271,1,2014 2 26 17 26,2,4.0
4304,1,2014 2 26 17 28,2,4.0
4317,1,2014 2 26 17 30,2,4.0
4342,1,2014 2 26 17 32,2,4.0
4356,1,2014 2 26 17 34,2,4.0
4357,1,2014 2 26 17 36,2,4.0
4371,1,2014 2 26 17 38,2,4.0
4380,1,2014 2 26 17 40,2,4.0
4407,1,2014 2 26 17 42,2,4.0
4438,1,2014 2 26 17 44,2,4.0
4459,1,2014 2 26 17 46,2,4.0
4519,1,2014 2 26 17 48,2,4.0
4583,1,2014 2 26 17 50,2,4.0
4603,1,2014 2 26 17 52,2,4.0
4638,1,2014 2 26 17 54,2,4.0
4650,1,2014 2 26 17 56,2,4.0
4674,1,2014 2 26 17 58,2,4.0
4746,1,2014 2 26 18 0,2,4.0
4747,1,2014 2 26 18 2,2,4.0
4768,1,2014 2 26 18 4,2,4.0
4769,1,2014 2 26 18 6,2,4.0
4770,1,2014 2 26 18 8,2,4.0
4806,1,2014 2 26 18 10,2,4.0
4807,1,2014 2 26 18 12,2,4.0
4853,1,2014 2 26 18 14,2,4.0
4854,1,2014 2 26 18 16,2,4.0
4903,1,2014 2 26 18 18,2,4.0
4904,1,2014 2 26 18 20,2,4.0
4924,1,2014 2 26 18 22,2,4.0
4932,1,2014 2 26 18 24,2,4.0
4943,1,2014 2 26 18 26,2,4.0
4997,1,2014 2 26 18 28,2,4.0
4998,1,2014 2 26 18 30,2,4.0
772,1,2014 2 26 18 32,2,4.0
869,1,2014 2 26 18 34,2,4.0
888,1,2014 2 26 18 36,2,4.0
933,1,2014 2 26 18 38,2,4.0
934,1,2014 2 26 18 40,2,4.0
935,1,2014 2 26 18 42,2,4.0
965,1,2014 2 26 18 44,2,4.0
966,1,2014 2 26 18 46,2,4.0
1006,1,2014 2 26 18 48,2,4.0
1018,1,2014 2 26 18 50,2,4.0
1031,1,2014 2 26 18 52,2,4.0
1032,1,2014 2 26 18 54,2,4.0
726,1,2014 2 26 18 56,1,4.0
912,1,2014 2 26 18 57,1,4.0
894,1,2014 2 26 18 58,1,4.0
1806,1,2014 2 26 18 59,1,4.0
1064,1,2014 2 27 9 0,2,4.0
1065,1,2014 2 27 9 2,2,4.0
1105,1,2014 2 27 9 4,2,4.0
1118,1,2014 2 27 9 6,2,4.0
1127,1,2014 2 27 9 8,2,4.0
1128,1,2014 2 27 9 10,2,4.0
1137,1,2014 2 27 9 12,2,4.0
1138,1,2014 2 27 9 14,2,4.0
1139,1,2014 2 27 9 16,2,4.0
1156,1,2014 2 27 9 18,2,4.0
1187,1,2014 2 27 9 20,2,4.0
1188,1,2014 2 27 9 22,2,4.0
1197,1,2014 2 27 9 24,2,4.0
1211,1,2014 2 27 9 26,2,4.0
1257,1,2014 2 27 9 28,2,4.0
1268,1,2014 2 27 9 30,2,4.0
1284,1,2014 2 27 9 32,2,4.0
1285,1,2014 2 27 9 34,2,4.0
1317,1,2014 2 27 9 36,2,4.0
1346,1,2014 2 27 9 38,2,4.0
1355,1,2014 2 27 9 40,2,4.0
1368,1,2014 2 27 9 42,2,4.0
1381,1,2014 2 27 9 44,2,4.0
1382,1,2014 2 27 9 46,2,4.0
1397,1,2014 2 27 9 48,2,4.0
1417,1,2014 2 27 9 50,2,4.0
1456,1,2014 2 27 9 52,2,4.0
1457,1,2014 2 27 9 54,2,4.0
1481,1,2014 2 27 9 56,2,4.0
1540,1,2014 2 27 9 58,2,4.0
1541,1,2014 2 27 10 0,2,4.0
1606,1,2014 2 27 10 2,2,4.0
1607,1,2014 2 27 10 4,2,4.0
1617,1,2014 2 27 10 6,2,4.0
1648,1,2014 2 27 10 8,2,4.0
1665,1,2014 2 27 10 10,2,4.0
1700,1,2014 2 27 10 12,2,4.0
1712,1,2014 2 27 10 14,2,4.0
1713,1,2014 2 27 10 16,2,4.0
1743,1,2014 2 27 10 18,2,4.0
1759,1,2014 2 27 10 20,2,4.0
1760,1,2014 2 27 10 22,2,4.0
1761,1,2014 2 27 10 24,2,4.0
1785,1,2014 2 27 10 26,2,4.0
1796,1,2014 2 27 10 28,2,4.0
1834,1,2014 2 27 10 30,2,4.0
1892,1,2014 2 27 10 32,2,4.0
1910,1,2014 2 27 10 34,2,4.0
1935,1,2014 2 27 10 36,2,4.0
1966,1,2014 2 27 10 38,2,4.0
1977,1,2014 2 27 10 40,2,4.0
2014,1,2014 2 27 10 42,2,4.0
2025,1,2014 2 27 10 44,2,4.0
2026,1,2014 2 27 10 46,2,4.0
2027,1,2014 2 27 10 48,2,4.0
2067,1,2014 2 27 10 50,2,4.0
2081,1,2014 2 27 10 52,2,4.0
2148,1,2014 2 27 10 54,2,4.0
2159,1,2014 2 27 10 56,2,4.0
2160,1,2014 2 27 10 58,2,4.0
2186,1,2014 2 27 11 0,2,4.0
2202,1,2014 2 27 11 2,2,4.0
2203,1,2014 2 27 11 4,2,4.0
2219,1,2014 2 27 11 6,2,4.0
2220,1,2014 2 27 11 8,2,4.0
2285,1,2014 2 27 11 10,2,4.0
2301,1,2014 2 27 11 12,2,4.0
2314,1,2014 2 27 11 14,2,4.0
2331,1,2014 2 27 11 16,2,4.0
2383,1,2014 2 27 11 18,2,4.0
2384,1,2014 2 27 11 20,2,4.0
2457,1,2014 2 27 11 22,2,4.0
2475,1,2014 2 27 11 24,2,4.0
2489,1,2014 2 27 11 26,2,4.0
2490,1,2014 2 27 11 28,2,4.0
2506,1,2014 2 27 11 30,2,4.0
2521,1,2014 2 27 11 32,2,4.0
2522,1,2014 2 27 11 34,2,4.0
2552,1,2014 2 27 11 36,2,4.0
2553,1,2014 2 27 11 38,2,4.0
2568,1,2014 2 27 11 40,2,4.0
2599,1,2014 2 27 11 42,2,4.0
2611,1,2014 2 27 11 44,2,4.0
2630,1,2014 2 27 11 46,2,4.0
